광고 소재 이름,광고 소재 ID,광고 그룹 이름,광고 그룹 ID,캠페인 이름,캠페인 ID,기간,총비용,시작일,종료일,노출수,클릭수,구매완료 수,구매완료 전환매출액
260329_The가구연합앵콜라이브_트래픽_맞춤타겟_스마트채널_사은혜택_4,34347241,P_260329_스토어_The가구연합앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4139674,P_GFA_스토어_DA_트래픽,1189388,2026.03.29.,7885,2026.03.29.,2026.03.29.,28000,22,0,0
260329_The가구연합앵콜라이브_트래픽_맞춤타겟_스마트채널_사은혜택_3,34347237,P_260329_스토어_The가구연합앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4139674,P_GFA_스토어_DA_트래픽,1189388,2026.03.29.,7722,2026.03.29.,2026.03.29.,21502,21,0,0
260329_The가구연합앵콜라이브_트래픽_맞춤타겟_스마트채널_사은혜택_2,34347221,P_260329_스토어_The가구연합앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4139674,P_GFA_스토어_DA_트래픽,1189388,2026.03.29.,13231,2026.03.29.,2026.03.29.,30853,30,0,0
260329_The가구연합앵콜라이브_트래픽_맞춤타겟_스마트채널_사은혜택_1,34347203,P_260329_스토어_The가구연합앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4139674,P_GFA_스토어_DA_트래픽,1189388,2026.03.29.,3354,2026.03.29.,2026.03.29.,12630,9,0,0
260329_The가구연합앵콜라이브_트래픽_맞춤타겟_스마트채널_할인_3,34347187,P_260329_스토어_The가구연합앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4139674,P_GFA_스토어_DA_트래픽,1189388,2026.03.29.,15530,2026.03.29.,2026.03.29.,36216,37,0,0
260329_The가구연합앵콜라이브_트래픽_맞춤타겟_스마트채널_할인_2,34347173,P_260329_스토어_The가구연합앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4139674,P_GFA_스토어_DA_트래픽,1189388,2026.03.29.,22014,2026.03.29.,2026.03.29.,50374,51,0,0
260329_The가구연합앵콜라이브_트래픽_맞춤타겟_스마트채널_할인_1,34347131,P_260329_스토어_The가구연합앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4139674,P_GFA_스토어_DA_트래픽,1189388,2026.03.29.,4072,2026.03.29.,2026.03.29.,16403,11,0,0
260323_The가구연합라이브_전환_리타겟_네이티브_사은_1,34334023,P_260323_스토어_The가구연합라이브_GFA_네이티브_전환_리타겟,4138339,P_GFA_스토어_DA_전환,1189378,2026.03.23.,40507,2026.03.23.,2026.03.23.,3091,28,0,0
260323_The가구연합라이브_전환_리타겟_네이티브_할인_1,34333987,P_260323_스토어_The가구연합라이브_GFA_네이티브_전환_리타겟,4138339,P_GFA_스토어_DA_전환,1189378,2026.03.25.,0,2026.03.23.,2026.03.23.,0,0,1,186270
260323_The가구연합라이브_전환_리타겟_네이티브_할인_1,34333987,P_260323_스토어_The가구연합라이브_GFA_네이티브_전환_리타겟,4138339,P_GFA_스토어_DA_전환,1189378,2026.03.24.,0,2026.03.23.,2026.03.23.,0,0,0,0
260323_The가구연합라이브_전환_리타겟_네이티브_할인_1,34333987,P_260323_스토어_The가구연합라이브_GFA_네이티브_전환_리타겟,4138339,P_GFA_스토어_DA_전환,1189378,2026.03.23.,82216,2026.03.23.,2026.03.23.,3744,48,0,0
260323_The가구연합라이브_전환_CRM유사타겟_네이티브_사은_1,34333959,P_260323_스토어_The가구연합라이브_GFA_네이티브_전환_CRM유사타겟,4138334,P_GFA_스토어_DA_전환,1189378,2026.03.23.,69718,2026.03.23.,2026.03.23.,4327,42,0,0
260323_The가구연합라이브_전환_CRM유사타겟_네이티브_할인_1,34333945,P_260323_스토어_The가구연합라이브_GFA_네이티브_전환_CRM유사타겟,4138334,P_GFA_스토어_DA_전환,1189378,2026.03.23.,54565,2026.03.23.,2026.03.23.,3686,37,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_네이티브_사은_1,34333529,P_260323_스토어_The가구연합라이브_GFA_네이티브_트래픽_고객여정+알림받기타겟,4138282,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,59978,2026.03.23.,2026.03.23.,7422,37,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_네이티브_할인_1,34333515,P_260323_스토어_The가구연합라이브_GFA_네이티브_트래픽_고객여정+알림받기타겟,4138282,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,125196,2026.03.23.,2026.03.23.,11362,76,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_네이티브_사은_1,34333469,P_260323_스토어_The가구연합라이브_GFA_네이티브_트래픽_맞춤타겟,4138277,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,116082,2026.03.23.,2026.03.23.,28049,119,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_네이티브_할인_1,34333401,P_260323_스토어_The가구연합라이브_GFA_네이티브_트래픽_맞춤타겟,4138277,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,73713,2026.03.23.,2026.03.23.,20392,77,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_USP_2,34330341,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,25594,2026.03.23.,2026.03.23.,18115,30,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_USP_1,34330319,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,15495,2026.03.23.,2026.03.23.,10672,16,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_사은혜택_5,34330289,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,2408,2026.03.23.,2026.03.23.,4052,3,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_사은혜택_4,34330257,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,438,2026.03.23.,2026.03.23.,2758,1,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_사은혜택_3,34330219,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,20121,2026.03.23.,2026.03.23.,13732,21,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_사은혜택_2,34330187,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,22958,2026.03.23.,2026.03.23.,14715,26,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_사은혜택_1,34330181,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,38440,2026.03.23.,2026.03.23.,21254,50,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_할인_3,34330143,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.30.,0,2026.03.23.,2026.03.23.,0,0,1,159630
260323_The가구연합라이브_전환_리타겟_스마트채널_할인_3,34330143,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.29.,0,2026.03.23.,2026.03.23.,0,0,2,802920
260323_The가구연합라이브_전환_리타겟_스마트채널_할인_3,34330143,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,26886,2026.03.23.,2026.03.23.,15740,28,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_할인_2,34330123,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,11361,2026.03.23.,2026.03.23.,11309,16,0,0
260323_The가구연합라이브_전환_리타겟_스마트채널_할인_1,34330107,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_리타겟,4137879,P_GFA_스토어_DA_전환,1189378,2026.03.23.,10319,2026.03.23.,2026.03.23.,11113,14,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_USP_2,34329977,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,17673,2026.03.23.,2026.03.23.,22231,22,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_USP_1,34329967,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,3374,2026.03.23.,2026.03.23.,10424,4,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_사은혜택_5,34329881,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,9375,2026.03.23.,2026.03.23.,18432,16,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_사은혜택_4,34329741,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,15002,2026.03.23.,2026.03.23.,20670,21,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_사은혜택_3,34329693,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,8715,2026.03.23.,2026.03.23.,12395,11,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_사은혜택_2,34329659,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,23589,2026.03.23.,2026.03.23.,26118,31,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_사은혜택_1,34329641,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,47414,2026.03.23.,2026.03.23.,36198,47,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_할인_3,34329551,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,32679,2026.03.23.,2026.03.23.,20200,26,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_할인_2,34329517,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,1410,2026.03.23.,2026.03.23.,5213,1,0,0
260323_The가구연합라이브_전환_CRM유사타겟_스마트채널_할인_1,34329463,P_260323_스토어_The가구연합라이브_GFA_스마트채널_전환_CRM유사타겟,4137819,P_GFA_스토어_DA_전환,1189378,2026.03.23.,9982,2026.03.23.,2026.03.23.,17523,16,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_USP_2,34329129,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,14079,2026.03.23.,2026.03.23.,17568,21,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_USP_1,34329103,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,335,2026.03.23.,2026.03.23.,2800,1,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은혜택_5,34327709,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,11253,2026.03.23.,2026.03.23.,14714,20,1,187950
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은혜택_4,34327699,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,19974,2026.03.23.,2026.03.23.,25391,34,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은혜택_3,34327673,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,10320,2026.03.23.,2026.03.23.,13220,17,1,455050
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은혜택_2,34327179,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,12035,2026.03.23.,2026.03.23.,12633,21,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은혜택_1,34327151,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,413,2026.03.23.,2026.03.23.,3309,1,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_3,34326813,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,9628,2026.03.23.,2026.03.23.,11877,16,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_2,34326771,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,9448,2026.03.23.,2026.03.23.,13093,14,0,0
260323_The가구연합라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_1,34326759,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4137528,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,9103,2026.03.23.,2026.03.23.,12248,17,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_USP_2,34326667,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,6722,2026.03.23.,2026.03.23.,23778,18,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_USP_1,34326645,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,9397,2026.03.23.,2026.03.23.,29248,25,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_사은혜택_5,34326627,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,15487,2026.03.23.,2026.03.23.,39887,34,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_사은혜택_4,34326611,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,422,2026.03.23.,2026.03.23.,4847,1,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_사은혜택_3,34326563,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,38200,2026.03.23.,2026.03.23.,87784,96,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_사은혜택_2,34326521,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,1967,2026.03.23.,2026.03.23.,7415,6,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_사은혜택_1,34326515,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,9920,2026.03.23.,2026.03.23.,30072,25,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_할인_3,34326457,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,3424,2026.03.23.,2026.03.23.,13356,8,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_할인_2,34326435,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,11484,2026.03.23.,2026.03.23.,32150,30,0,0
260323_The가구연합라이브_트래픽_맞춤타겟_스마트채널_할인_1,34326429,P_260323_스토어_The가구연합라이브_GFA_스마트채널_트래픽_맞춤타겟,4137484,P_GFA_스토어_DA_트래픽,1189388,2026.03.23.,575,2026.03.23.,2026.03.23.,4718,1,0,0
260323-29_리빙슈퍼세일위크_전환_리타겟_쇼핑프로모션_할인_1_배너형(PC),34323775,P_260323-29_스토어_리빙슈퍼세일위크_GFA_쇼핑프로모션_전환_리타겟,4137219,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.03.29.,3399,2026.03.23.,2026.03.29.,2723,7,0,0
260323-29_리빙슈퍼세일위크_전환_리타겟_쇼핑프로모션_할인_1_배너형(PC),34323775,P_260323-29_스토어_리빙슈퍼세일위크_GFA_쇼핑프로모션_전환_리타겟,4137219,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.03.28.,5437,2026.03.23.,2026.03.29.,3316,10,0,0
260323-29_리빙슈퍼세일위크_전환_리타겟_쇼핑프로모션_할인_1_배너형(PC),34323775,P_260323-29_스토어_리빙슈퍼세일위크_GFA_쇼핑프로모션_전환_리타겟,4137219,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.03.27.,7186,2026.03.23.,2026.03.29.,6203,14,0,0
260323-29_리빙슈퍼세일위크_전환_리타겟_쇼핑프로모션_할인_1_배너형(PC),34323775,P_260323-29_스토어_리빙슈퍼세일위크_GFA_쇼핑프로모션_전환_리타겟,4137219,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.03.26.,12068,2026.03.23.,2026.03.29.,5942,28,0,0
