광고 소재 이름,광고 소재 ID,광고 그룹 이름,광고 그룹 ID,캠페인 이름,캠페인 ID,기간,총비용,시작일,종료일,노출수,클릭수,구매완료 수,구매완료 전환매출액
260420-0508_가정의달+세일_전환_CRM유사타겟_네이티브_할인_1,35102367,P_260420-0508_스토어_가정의달+세일_GFA_네이티브_전환_CRM유사타겟,4223543,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.25.,126867,2026.04.20.,2026.05.08.,6166,59,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_네이티브_할인_1,35102367,P_260420-0508_스토어_가정의달+세일_GFA_네이티브_전환_CRM유사타겟,4223543,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.24.,122418,2026.04.20.,2026.05.08.,7796,55,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_네이티브_할인_1,35102367,P_260420-0508_스토어_가정의달+세일_GFA_네이티브_전환_CRM유사타겟,4223543,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.23.,161357,2026.04.20.,2026.05.08.,9586,65,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_네이티브_할인_1,35102367,P_260420-0508_스토어_가정의달+세일_GFA_네이티브_전환_CRM유사타겟,4223543,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.22.,208521,2026.04.20.,2026.05.08.,12877,89,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_네이티브_할인_1,35102367,P_260420-0508_스토어_가정의달+세일_GFA_네이티브_전환_CRM유사타겟,4223543,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.21.,218116,2026.04.20.,2026.05.08.,11690,100,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_네이티브_할인_1,35102367,P_260420-0508_스토어_가정의달+세일_GFA_네이티브_전환_CRM유사타겟,4223543,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.20.,118581,2026.04.20.,2026.05.08.,10883,56,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_3,35101157,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.27.,3897,2026.04.20.,2026.05.08.,1157,3,2,1277160
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_3,35101157,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.26.,12349,2026.04.20.,2026.05.08.,2059,13,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_3,35101157,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.25.,8449,2026.04.20.,2026.05.08.,1275,6,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_3,35101157,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.24.,5691,2026.04.20.,2026.05.08.,1828,5,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_3,35101157,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.23.,11963,2026.04.20.,2026.05.08.,1277,10,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_3,35101157,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.22.,1343,2026.04.20.,2026.05.08.,420,1,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_3,35101157,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.21.,1115,2026.04.20.,2026.05.08.,520,2,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_3,35101157,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.20.,0,2026.04.20.,2026.05.08.,1487,0,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.08.,7761,2026.04.20.,2026.05.08.,3500,5,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.07.,17167,2026.04.20.,2026.05.08.,3971,13,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.06.,12919,2026.04.20.,2026.05.08.,3302,12,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.05.,14411,2026.04.20.,2026.05.08.,1179,15,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.04.,8352,2026.04.20.,2026.05.08.,993,7,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.03.,4967,2026.04.20.,2026.05.08.,1229,3,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.02.,4467,2026.04.20.,2026.05.08.,426,4,1,297350
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.01.,4383,2026.04.20.,2026.05.08.,485,3,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.30.,856,2026.04.20.,2026.05.08.,369,1,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.29.,0,2026.04.20.,2026.05.08.,290,0,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.28.,1242,2026.04.20.,2026.05.08.,573,1,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.27.,1011,2026.04.20.,2026.05.08.,774,1,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.26.,3637,2026.04.20.,2026.05.08.,232,2,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.25.,1828,2026.04.20.,2026.05.08.,132,1,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.24.,0,2026.04.20.,2026.05.08.,246,0,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.23.,1119,2026.04.20.,2026.05.08.,588,1,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.22.,3040,2026.04.20.,2026.05.08.,1255,2,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.21.,5014,2026.04.20.,2026.05.08.,1059,3,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_2,35101139,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.20.,2468,2026.04.20.,2026.05.08.,1946,2,2,645980
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.13.,0,2026.04.20.,2026.05.08.,0,0,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.11.,0,2026.04.20.,2026.05.08.,0,0,1,169780
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.08.,27244,2026.04.20.,2026.05.08.,4604,19,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.07.,14189,2026.04.20.,2026.05.08.,4665,10,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.06.,7326,2026.04.20.,2026.05.08.,4242,6,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.05.,13907,2026.04.20.,2026.05.08.,2032,21,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.04.,24422,2026.04.20.,2026.05.08.,4658,24,1,164880
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.03.,17803,2026.04.20.,2026.05.08.,4019,11,1,195490
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.02.,22888,2026.04.20.,2026.05.08.,3763,28,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.01.,22398,2026.04.20.,2026.05.08.,3529,17,1,514740
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.30.,38324,2026.04.20.,2026.05.08.,4756,32,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.29.,13938,2026.04.20.,2026.05.08.,4796,13,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.28.,36949,2026.04.20.,2026.05.08.,4852,29,1,206820
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.27.,30884,2026.04.20.,2026.05.08.,5232,26,1,164580
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.26.,23072,2026.04.20.,2026.05.08.,4447,20,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.25.,28108,2026.04.20.,2026.05.08.,3553,30,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.24.,29880,2026.04.20.,2026.05.08.,5655,19,2,532960
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.23.,49480,2026.04.20.,2026.05.08.,6791,33,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.22.,63099,2026.04.20.,2026.05.08.,13847,47,1,145870
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.21.,61779,2026.04.20.,2026.05.08.,11380,49,1,15900
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_할인_1,35101137,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.20.,46510,2026.04.20.,2026.05.08.,9127,41,2,1040570
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.08.,4863,2026.04.20.,2026.05.08.,3468,3,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.07.,19490,2026.04.20.,2026.05.08.,3468,12,1,134690
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.06.,11917,2026.04.20.,2026.05.08.,2569,8,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.05.,12635,2026.04.20.,2026.05.08.,1147,14,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.04.,17901,2026.04.20.,2026.05.08.,1976,15,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.03.,12637,2026.04.20.,2026.05.08.,2040,7,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.02.,11560,2026.04.20.,2026.05.08.,1666,11,1,134690
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.01.,9920,2026.04.20.,2026.05.08.,1970,6,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.30.,12061,2026.04.20.,2026.05.08.,2225,11,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.29.,4518,2026.04.20.,2026.05.08.,1787,3,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.28.,8699,2026.04.20.,2026.05.08.,1865,8,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.27.,14330,2026.04.20.,2026.05.08.,2224,9,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.26.,8210,2026.04.20.,2026.05.08.,2169,6,1,341530
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.25.,9733,2026.04.20.,2026.05.08.,1560,7,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.24.,10534,2026.04.20.,2026.05.08.,2507,9,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.23.,10647,2026.04.20.,2026.05.08.,3608,8,1,690030
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.22.,30658,2026.04.20.,2026.05.08.,8953,23,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.21.,40240,2026.04.20.,2026.05.08.,8173,29,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_3,35101131,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.20.,45686,2026.04.20.,2026.05.08.,9659,38,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.10.,0,2026.04.20.,2026.05.08.,0,0,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.08.,27155,2026.04.20.,2026.05.08.,4868,16,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.07.,20510,2026.04.20.,2026.05.08.,4782,12,5,3180760
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.06.,12724,2026.04.20.,2026.05.08.,4511,9,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.05.,13249,2026.04.20.,2026.05.08.,2412,16,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.04.,27859,2026.04.20.,2026.05.08.,3856,23,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.03.,26173,2026.04.20.,2026.05.08.,4113,19,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.02.,40980,2026.04.20.,2026.05.08.,3292,39,3,306820
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.05.01.,23713,2026.04.20.,2026.05.08.,3052,18,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.30.,25603,2026.04.20.,2026.05.08.,3251,15,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.29.,18327,2026.04.20.,2026.05.08.,2543,12,1,833920
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.28.,18607,2026.04.20.,2026.05.08.,3595,15,1,168800
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.27.,19490,2026.04.20.,2026.05.08.,4063,14,1,267270
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.26.,10247,2026.04.20.,2026.05.08.,2694,9,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.25.,22437,2026.04.20.,2026.05.08.,2128,23,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.24.,25025,2026.04.20.,2026.05.08.,3688,17,0,0
260420-0508_가정의달+세일_전환_CRM유사타겟_스마트채널_사은_2,35101121,P_260420-0508_스토어_가정의달+세일_GFA_스마트채널_전환_CRM유사타겟_750*280,4223540,P_GFA_스토어_가정의달세일 DA_전환,1314548,2026.04.23.,25543,2026.04.20.,2026.05.08.,3674,18,0,0
